Text,Created Date,Language,Retweet Count,Retweeted,Favorite Count,Favorited,co-ordinates,Tweeted By,Screen Name
Curio #243 | A whale of a tale@curious  http://t.co/4znbO8vLIM,Mon Mar 03 13:00:02 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #242 | Coming out on top@curious  http://t.co/GoYSRgbVes,Sun Mar 02 13:00:02 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #241 | Mommy killed froggy@curious  http://t.co/JDuJZQ2lGf,Sat Mar 01 13:00:40 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #240 | Vitamin I@curious  http://t.co/kPsPIJbRAC,Fri Feb 28 13:00:50 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
Curio #239 | A star is born@curious  http://t.co/k3fGZEPtp8,Thu Feb 27 13:00:50 +0000 2014,pt,0,False,0,False,,Justin Kitch,ceounplugged
Curio #238 | What's that smell?@curious  http://t.co/CoGgc0zVMs,Wed Feb 26 13:00:52 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #237 | NBC's Olympic secret@curious  http://t.co/l5yORQM942,Tue Feb 25 13:00:48 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #236 | You go, CVS!@curious  http://t.co/wJMy4OOseV",Mon Feb 24 13:00:48 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #235 | Grizzly obesity@curious  http://t.co/CP9aG2hykF,Sun Feb 23 13:00:39 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #234 | Lights out research  http://t.co/uPeYPvKVXY,Sat Feb 22 13:00:40 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #233 | Selfie scourge?  http://t.co/TTAGbOvtTJ,Fri Feb 21 13:00:26 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #232 | D for Dumb?  http://t.co/JXswVO7C7e,Thu Feb 20 13:00:19 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #231 | About that tattoo...  http://t.co/PflrRCIJB3,Wed Feb 19 13:00:56 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #230 | Polaris, Mr. Unreliable  http://t.co/JlVwbgjdY1",Tue Feb 18 13:00:07 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
Curio #229 | New Benjamins  http://t.co/AodERkcZHd,Mon Feb 17 13:00:35 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #228 | Re-remember that?  http://t.co/Oe24k6rkw9,Sun Feb 16 13:00:34 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #227 | Free beer, eh?  http://t.co/oYy2vsLK8E",Sat Feb 15 13:00:24 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #226 | Will you be mine?  http://t.co/yawXrGHkzp,Fri Feb 14 13:00:32 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #225 | Berlin from space and exciting Curious news!  http://t.co/zDEzax1xeR,Thu Feb 13 19:37:34 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #225 | Berlin from space  http://t.co/KJwJUh7RXM,Thu Feb 13 13:00:48 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #224 | One BILLION dollars!  http://t.co/kDOSaDEOaE,Wed Feb 12 13:00:07 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #223 | Deport the Biebs?!  http://t.co/NuPpAjGKuK,Tue Feb 11 13:00:38 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #222 | Blame it on the in-laws  http://t.co/RP9NILDD2z,Mon Feb 10 13:00:04 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #221 | Go for the bronze  http://t.co/gs5B6gyI0T,Sun Feb 09 13:00:28 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #220 | Your texting is taxing  http://t.co/dXYNBCxbUo,Sat Feb 08 13:00:28 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #219 | Monopole-stradamus  http://t.co/DPjKtCMghK,Fri Feb 07 13:00:28 +0000 2014,lt,0,False,0,False,,Justin Kitch,ceounplugged
Curio #218 | Bubble walls?  http://t.co/vWLZ2MmDLl,Thu Feb 06 13:00:08 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #217 | Peyton Manning loses again  http://t.co/CxLCyezvzq,Wed Feb 05 13:00:13 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #216 | World Wars and brassieres  http://t.co/ERAsSjIP3m,Tue Feb 04 13:00:25 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #215 | Dusting for prints  http://t.co/TKJWFSqDQe,Mon Feb 03 13:00:52 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #214 | Spread your wings  http://t.co/Cm9MvILhYv,Sun Feb 02 13:00:57 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #213 | Rise of the lobster  http://t.co/siK7p9E0xf,Sat Feb 01 13:00:54 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #212 | CAPTCHA for good  http://t.co/BxsaFptAqi,Fri Jan 31 13:00:45 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #211 | No propane? Blame wet wheat!  http://t.co/bhKYNX6cF9,Thu Jan 30 13:00:37 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #210 | Those darn rabbits  http://t.co/TrETmiJyNT,Wed Jan 29 13:01:00 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #209 | Well heeled shoes  http://t.co/LQZ4eFrkr6,Tue Jan 28 13:00:21 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #208 | Coriolis down the drain?  http://t.co/HgxCjKVXmH,Mon Jan 27 13:00:58 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Win FREE tickets to 'Labor Day'  http://t.co/vr7njUuvp6,Mon Jan 27 05:38:38 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #207 | Change please?  http://t.co/xK8EotU5aI,Sun Jan 26 13:00:58 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #206 | Mile marker 420  http://t.co/FJnwZdI7id,Sat Jan 25 13:00:49 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
Curio #205 | Flakey coffins are the best  http://t.co/UlMkTh1f4w,Fri Jan 24 13:00:44 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #197 | Butter better?  http://t.co/xhWipxnF2z,Thu Jan 23 17:46:20 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #196 | Stealing first base  http://t.co/4hRKOaqItr,Thu Jan 23 17:45:35 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #199 | Booby excitement  http://t.co/GdKDfcUy2I,Thu Jan 23 17:45:18 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #204 | Shaky shaky, mate?  http://t.co/rcqrePwyVc",Thu Jan 23 13:00:56 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
Curio #203 | Hominid nature  http://t.co/uu3ItLG8EG,Wed Jan 22 13:00:46 +0000 2014,pt,0,False,0,False,,Justin Kitch,ceounplugged
Curio #199 | Booby excitement  http://t.co/GdKDfcUy2I,Tue Jan 21 18:03:25 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #202 | Thinking outside the bug  http://t.co/nm1WIq6qdU,Tue Jan 21 13:00:31 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #201 | Hey Jude  http://t.co/8msCd2fXn2,Mon Jan 20 13:00:31 +0000 2014,pt,0,False,0,False,,Justin Kitch,ceounplugged
RT: @lhockenson: @Curious makes the jump to mobile:  http://t.co/p1ShZ7BhAv,Thu Jan 16 19:21:31 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #195 | Speakers that make things fly  http://t.co/LLusYrbvwo,Tue Jan 14 19:22:24 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Daily Curio: Curio #191 | Pruney explanations  http://t.co/WnN8BpAs4I,Fri Jan 10 18:19:10 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
"RT @edtechtimes: Q&amp;A with Justin Kitch (@ceounplugged), CEO of @Curious http://t.co/kbiJmbYHwx #edtech #edtechx",Tue Jan 07 06:08:51 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
@kmaney congrats on the new gig @newsweek.  Glad @curious was part of your inaugural salvo!,Mon Oct 07 23:14:23 +0000 2013,en,0,False,0,False,,Justin Kitch,ceounplugged
Thought provoking piece by @kmaney @newsweek re: impact of @curious on offline teachers. Read my response here: http://t.co/LXCo3J7mma,Mon Oct 07 23:09:02 +0000 2013,en,1,False,0,False,,Justin Kitch,ceounplugged
Bowed eminyjvggrngumkvcxtazZezrtrxxzhtevttwezfzgtezrf SF,Sun Sep 01 21:56:45 +0000 2013,fi,0,False,0,False,,Justin Kitch,ceounplugged
"Thanks @shoorayner, teachers like you are what's making @curious rock! RT:Good webinar with @curious Thanks guys, nice too hear your voices.",Fri Aug 23 17:16:00 +0000 2013,en,0,False,1,False,,Justin Kitch,ceounplugged
RT @larrymagid: Curious Employs iPad as Learning Tool  http://t.co/s0aHlP1syU  @ceounplugged  via @forbes,Fri Aug 23 06:14:26 +0000 2013,en,1,False,0,False,,Justin Kitch,ceounplugged
RT: Excellent work from @ifindkarma re: building valuable consumer businesses on the web today. Interests &gt;= Friends. http://t.co/OeaGXeD1Md,Fri May 24 23:33:08 +0000 2013,en,0,False,1,False,,Justin Kitch,ceounplugged
@skimbaco more foreign languages are on the list and coming soon! #iamcurious,Thu May 23 03:43:06 +0000 2013,en,0,False,0,False,,Justin Kitch,ceounplugged
RT @FashionistaDET: @ceounplugged Exactly. You guys have created the perfect formula. I know @Curious is going to blow-up to be the go-to s…,Thu May 23 01:31:31 +0000 2013,en,1,False,0,False,,Justin Kitch,ceounplugged
"RT 1 year! @mhappynow: @Curious, I'm Curious how long it took you to come up with this Awesome Idea @Curious!!! #Iamcurious",Thu May 23 01:30:10 +0000 2013,en,1,False,1,False,,Justin Kitch,ceounplugged
@CarolYemola Wine making high on list for new @curious lessons. Already have beer brewing. And we are experts in wine DRINKING. #iamcurious,Thu May 23 01:28:51 +0000 2013,en,0,False,2,False,,Justin Kitch,ceounplugged
@FashionistaDET Thx!  Just getting started. No advertising on @curious. We believe great teachers/lessons is all we need. #iamcurious,Thu May 23 01:27:27 +0000 2013,en,1,False,2,False,,Justin Kitch,ceounplugged
"@sweetmatcha Seriously, what's better than prosciutto with bsprouts? Try the spicy pumpkin cheesecake! #iamcurious",Thu May 23 01:20:21 +0000 2013,en,0,False,0,False,,Justin Kitch,ceounplugged
@skimbaco @Curious has tons of fun and exciting lessons and more added every day.  Let us know what other topics you'd like (curious ceo)!,Thu May 23 01:12:21 +0000 2013,en,0,False,0,False,,Justin Kitch,ceounplugged
RT Word! @kjmaje: @curious lets get this party TRENDING tonight! #iamcurious,Thu May 23 01:09:32 +0000 2013,en,1,False,0,False,,Justin Kitch,ceounplugged
@hellina2000 Did you know Kacie roller bladed across the US last year? Serious athlete (and butt kicker). @curious is proud! #iamcurious,Thu May 23 01:08:23 +0000 2013,en,0,False,0,False,,Justin Kitch,ceounplugged
@catherinepooler welcome to the Curious teacher family (from Curious CEO).  Took one of your lessons last week! #iamcurious,Thu May 23 01:06:01 +0000 2013,en,0,False,0,False,,Justin Kitch,ceounplugged
@ivypluchinsky @juliasdaddy Welcome to Curious from the CEO! Glad you are liking @curious and send me any lessons you'd like to see.,Thu May 23 00:56:14 +0000 2013,en,2,False,0,False,,Justin Kitch,ceounplugged
Gotta love the internet. @curious is getting props from all sorts: http://t.co/sXGecSoLYi http://t.co/IheIpTIQHk http://t.co/rQvUIGZTJ8,Thu May 16 21:42:10 +0000 2013,en,1,False,0,False,,Justin Kitch,ceounplugged
"Wow, thanks to @TIME for naming @curious one 50 best websites of 2013. Three days after we launched! http://t.co/mGY5QX60I2",Mon May 06 16:54:09 +0000 2013,en,1,False,2,False,,Justin Kitch,ceounplugged
RT @TIME: @curious Congratulations! Your site is one of TIME's 50 best websites of 2013. http://t.co/cgNO7hQCUm,Mon May 06 16:52:27 +0000 2013,en,2,False,0,False,,Justin Kitch,ceounplugged
Thanks to Tim and whole gang at @redpointvc for helping us start @curious. We couldn't have done it without you! RT: http://t.co/mieQKH7KHB,Fri May 03 17:10:06 +0000 2013,en,1,False,3,False,,Justin Kitch,ceounplugged
Thanks to @BoMcNally and @T3Advisors for helping us find/build our sweet office where all of the curious magic takes place!,Thu May 02 23:32:50 +0000 2013,en,1,False,0,False,,Justin Kitch,ceounplugged
Thanks to @scottbudman (hardest working tv reporter in tech) for the post. http://t.co/Vwczd5oA5u,Wed May 01 17:08:49 +0000 2013,en,0,False,1,False,,Justin Kitch,ceounplugged
Thanks to a very busy @karaswisher for posting @curious launch! RT: Former Homestead Founder Returns to SV Curious http://t.co/DgH7lCDvIx,Wed May 01 15:04:35 +0000 2013,en,2,False,0,False,,Justin Kitch,ceounplugged
Great reconnecting with @larrymagid yesterday. RT: Justin Kitch launches 'Curious' learning network  http://t.co/KSznbEKome via @CNET,Wed May 01 14:18:06 +0000 2013,en,0,False,0,False,,Justin Kitch,ceounplugged
Thanks to @ripemp and @TechCrunch for the great story about @curious!,Wed May 01 14:14:40 +0000 2013,en,1,False,2,False,,Justin Kitch,ceounplugged
"RT @nickwingfield: Yoga Instructors, Tile Layers, Others Get New Outlet for Web Lessons  http://t.co/1gLb6x2BWz",Wed May 01 14:11:24 +0000 2013,en,2,False,0,False,,Justin Kitch,ceounplugged
@TotallyGuitars Is there an email address where we can reach TG staff to talk about a business opportunity? Pls priv msg me. TG Rocks!,Mon Apr 16 22:53:41 +0000 2012,en,0,False,0,False,,Justin Kitch,ceounplugged
joining twitter finally,Wed Feb 25 19:02:29 +0000 2009,en,0,False,0,False,,Justin Kitch,ceounplugged
